departamento_nombre,provincia_id,provincia_nombre,ano,semanas_epidemiologicas,evento_nombre,grupo_edad_id,grupo_edad_desc,cantidad_casos,departamento_nombre_normalizado,provincia_nombre_normalizado,fila_original,departamento_id_uta_2020
mayor luis j fontana,22,chaco,2018,37,dengue,5,de 10 a 14 anos,1,mayor luis j fontana,chaco,469,22098
o higgins,22,chaco,2018,2,dengue,9,de 35 a 44 anos,1,o higgins,chaco,470,22112
o higgins,22,chaco,2018,17,dengue,9,de 35 a 44 anos,1,o higgins,chaco,471,22112
o higgins,22,chaco,2018,18,dengue,7,de 20 a 24 anos,1,o higgins,chaco,472,22112
o higgins,22,chaco,2018,18,dengue,9,de 35 a 44 anos,1,o higgins,chaco,473,22112
o higgins,22,chaco,2018,18,dengue,10,de 45 a 65 anos,1,o higgins,chaco,474,22112
o higgins,22,chaco,2018,18,dengue,11,mayores de 65 anos,3,o higgins,chaco,475,22112
o higgins,22,chaco,2018,19,dengue,7,de 20 a 24 anos,2,o higgins,chaco,476,22112
o higgins,22,chaco,2018,19,dengue,8,de 25 a 34 anos,2,o higgins,chaco,477,22112
o higgins,22,chaco,2018,19,dengue,9,de 35 a 44 anos,4,o higgins,chaco,478,22112
o higgins,22,chaco,2018,19,dengue,10,de 45 a 65 anos,4,o higgins,chaco,479,22112
o higgins,22,chaco,2018,19,dengue,11,mayores de 65 anos,4,o higgins,chaco,480,22112
o higgins,22,chaco,2018,20,dengue,7,de 20 a 24 anos,1,o higgins,chaco,481,22112
o higgins,22,chaco,2018,20,dengue,9,de 35 a 44 anos,1,o higgins,chaco,482,22112
o higgins,22,chaco,2018,21,dengue,7,de 20 a 24 anos,1,o higgins,chaco,483,22112
san fernando,22,chaco,2018,10,dengue,11,mayores de 65 anos,1,san fernando,chaco,484,22140
san fernando,22,chaco,2018,11,dengue,9,de 35 a 44 anos,1,san fernando,chaco,485,22140
san fernando,22,chaco,2018,12,dengue,9,de 35 a 44 anos,1,san fernando,chaco,486,22140
san fernando,22,chaco,2018,15,dengue,10,de 45 a 65 anos,1,san fernando,chaco,487,22140
san fernando,22,chaco,2018,16,dengue,7,de 20 a 24 anos,1,san fernando,chaco,488,22140
san fernando,22,chaco,2018,16,dengue,11,mayores de 65 anos,1,san fernando,chaco,489,22140
san fernando,22,chaco,2018,17,dengue,6,de 15 a 19 anos,1,san fernando,chaco,490,22140
san fernando,22,chaco,2018,17,dengue,10,de 45 a 65 anos,1,san fernando,chaco,491,22140
san fernando,22,chaco,2018,17,dengue,11,mayores de 65 anos,1,san fernando,chaco,492,22140
san fernando,22,chaco,2018,18,dengue,6,de 15 a 19 anos,1,san fernando,chaco,493,22140
san fernando,22,chaco,2018,18,dengue,10,de 45 a 65 anos,3,san fernando,chaco,494,22140
san fernando,22,chaco,2018,18,dengue,11,mayores de 65 anos,1,san fernando,chaco,495,22140
san fernando,22,chaco,2018,19,dengue,6,de 15 a 19 anos,2,san fernando,chaco,496,22140
san fernando,22,chaco,2018,19,dengue,7,de 20 a 24 anos,1,san fernando,chaco,497,22140
san fernando,22,chaco,2018,19,dengue,8,de 25 a 34 anos,3,san fernando,chaco,498,22140
san fernando,22,chaco,2018,19,dengue,10,de 45 a 65 anos,1,san fernando,chaco,499,22140
san fernando,22,chaco,2018,19,dengue,11,mayores de 65 anos,1,san fernando,chaco,500,22140
san fernando,22,chaco,2018,20,dengue,1,posneonato 29 hasta 365 dias,1,san fernando,chaco,501,22140
san fernando,22,chaco,2018,20,dengue,6,de 15 a 19 anos,2,san fernando,chaco,502,22140
san fernando,22,chaco,2018,20,dengue,7,de 20 a 24 anos,1,san fernando,chaco,503,22140
san fernando,22,chaco,2018,20,dengue,8,de 25 a 34 anos,1,san fernando,chaco,504,22140
san fernando,22,chaco,2018,20,dengue,9,de 35 a 44 anos,2,san fernando,chaco,505,22140
san fernando,22,chaco,2018,20,dengue,10,de 45 a 65 anos,2,san fernando,chaco,506,22140
san fernando,22,chaco,2018,20,dengue,11,mayores de 65 anos,1,san fernando,chaco,507,22140
san fernando,22,chaco,2018,21,dengue,7,de 20 a 24 anos,1,san fernando,chaco,508,22140
san fernando,22,chaco,2018,21,dengue,10,de 45 a 65 anos,2,san fernando,chaco,509,22140
san fernando,22,chaco,2018,21,dengue,11,mayores de 65 anos,1,san fernando,chaco,510,22140
san fernando,22,chaco,2018,21,dengue,11,mayores de 65 anos,1,san fernando,chaco,511,22140
san fernando,22,chaco,2018,22,dengue,7,de 20 a 24 anos,1,san fernando,chaco,512,22140
san fernando,22,chaco,2018,22,dengue,10,de 45 a 65 anos,1,san fernando,chaco,513,22140
san fernando,22,chaco,2018,22,dengue,11,mayores de 65 anos,1,san fernando,chaco,514,22140
san fernando,22,chaco,2018,23,dengue,6,de 15 a 19 anos,2,san fernando,chaco,515,22140
san fernando,22,chaco,2018,23,dengue,11,mayores de 65 anos,1,san fernando,chaco,516,22140
san fernando,22,chaco,2018,26,dengue,9,de 35 a 44 anos,1,san fernando,chaco,517,22140
san fernando,22,chaco,2018,50,dengue,11,mayores de 65 anos,1,san fernando,chaco,518,22140
concordia,30,entre rios,2018,20,dengue,9,de 35 a 44 anos,1,concordia,entre rios,519,30015
concordia,30,entre rios,2018,50,dengue,9,de 35 a 44 anos,1,concordia,entre rios,520,30015
parana,30,entre rios,2018,14,dengue,11,mayores de 65 anos,1,parana,entre rios,521,30084
parana,30,entre rios,2018,16,dengue,10,de 45 a 65 anos,1,parana,entre rios,522,30084
parana,30,entre rios,2018,16,dengue,11,mayores de 65 anos,1,parana,entre rios,523,30084
parana,30,entre rios,2018,22,dengue,11,mayores de 65 anos,1,parana,entre rios,524,30084
formosa,34,formosa,2018,1,dengue,7,de 20 a 24 anos,3,formosa,formosa,525,34014
formosa,34,formosa,2018,3,dengue,11,mayores de 65 anos,1,formosa,formosa,526,34014
formosa,34,formosa,2018,7,dengue,9,de 35 a 44 anos,1,formosa,formosa,527,34014
formosa,34,formosa,2018,8,dengue,9,de 35 a 44 anos,1,formosa,formosa,528,34014
formosa,34,formosa,2018,9,dengue,7,de 20 a 24 anos,1,formosa,formosa,529,34014
formosa,34,formosa,2018,9,dengue,10,de 45 a 65 anos,1,formosa,formosa,530,34014
formosa,34,formosa,2018,10,dengue,7,de 20 a 24 anos,1,formosa,formosa,531,34014
formosa,34,formosa,2018,10,dengue,11,mayores de 65 anos,1,formosa,formosa,532,34014
formosa,34,formosa,2018,11,dengue,6,de 15 a 19 anos,1,formosa,formosa,533,34014
formosa,34,formosa,2018,11,dengue,7,de 20 a 24 anos,1,formosa,formosa,534,34014
formosa,34,formosa,2018,11,dengue,10,de 45 a 65 anos,1,formosa,formosa,535,34014
formosa,34,formosa,2018,11,dengue,11,mayores de 65 anos,1,formosa,formosa,536,34014
formosa,34,formosa,2018,12,dengue,9,de 35 a 44 anos,1,formosa,formosa,537,34014
formosa,34,formosa,2018,12,dengue,11,mayores de 65 anos,1,formosa,formosa,538,34014
formosa,34,formosa,2018,12,dengue,11,mayores de 65 anos,1,formosa,formosa,539,34014
formosa,34,formosa,2018,13,dengue,11,mayores de 65 anos,1,formosa,formosa,540,34014
formosa,34,formosa,2018,17,dengue,11,mayores de 65 anos,1,formosa,formosa,541,34014
formosa,34,formosa,2018,19,dengue,8,de 25 a 34 anos,1,formosa,formosa,542,34014
formosa,34,formosa,2018,20,dengue,10,de 45 a 65 anos,1,formosa,formosa,543,34014
matacos,34,formosa,2018,18,dengue,11,mayores de 65 anos,1,matacos,formosa,544,34028
matacos,34,formosa,2018,20,dengue,4,de 5 a 9 anos,1,matacos,formosa,545,34028
patino,34,formosa,2018,7,dengue,9,de 35 a 44 anos,1,patino,formosa,546,34035
general belgrano,22,chaco,2018,17,dengue,7,de 20 a 24 anos,1,general belgrano,chaco,547,22049
general belgrano,22,chaco,2018,17,dengue,10,de 45 a 65 anos,1,general belgrano,chaco,548,22049
general belgrano,22,chaco,2018,17,dengue,11,mayores de 65 anos,1,general belgrano,chaco,549,22049
general belgrano,22,chaco,2018,18,dengue,8,de 25 a 34 anos,2,general belgrano,chaco,550,22049
general belgrano,22,chaco,2018,18,dengue,9,de 35 a 44 anos,2,general belgrano,chaco,551,22049
general belgrano,22,chaco,2018,18,dengue,11,mayores de 65 anos,2,general belgrano,chaco,552,22049
general belgrano,22,chaco,2018,19,dengue,4,de 5 a 9 anos,1,general belgrano,chaco,553,22049
general belgrano,22,chaco,2018,19,dengue,5,de 10 a 14 anos,3,general belgrano,chaco,554,22049
general belgrano,22,chaco,2018,19,dengue,6,de 15 a 19 anos,1,general belgrano,chaco,555,22049
general belgrano,22,chaco,2018,19,dengue,7,de 20 a 24 anos,5,general belgrano,chaco,556,22049
general belgrano,22,chaco,2018,19,dengue,8,de 25 a 34 anos,6,general belgrano,chaco,557,22049
general belgrano,22,chaco,2018,19,dengue,9,de 35 a 44 anos,4,general belgrano,chaco,558,22049
general belgrano,22,chaco,2018,19,dengue,10,de 45 a 65 anos,6,general belgrano,chaco,559,22049
general belgrano,22,chaco,2018,19,dengue,11,mayores de 65 anos,6,general belgrano,chaco,560,22049
general belgrano,22,chaco,2018,20,dengue,3,de 2 a 4 anos,1,general belgrano,chaco,561,22049
general belgrano,22,chaco,2018,20,dengue,4,de 5 a 9 anos,2,general belgrano,chaco,562,22049
general belgrano,22,chaco,2018,20,dengue,5,de 10 a 14 anos,2,general belgrano,chaco,563,22049
general belgrano,22,chaco,2018,20,dengue,6,de 15 a 19 anos,9,general belgrano,chaco,564,22049
general belgrano,22,chaco,2018,20,dengue,7,de 20 a 24 anos,8,general belgrano,chaco,565,22049
general belgrano,22,chaco,2018,20,dengue,8,de 25 a 34 anos,2,general belgrano,chaco,566,22049
general belgrano,22,chaco,2018,20,dengue,9,de 35 a 44 anos,8,general belgrano,chaco,567,22049
general belgrano,22,chaco,2018,20,dengue,10,de 45 a 65 anos,12,general belgrano,chaco,568,22049
general belgrano,22,chaco,2018,20,dengue,11,mayores de 65 anos,6,general belgrano,chaco,569,22049
general belgrano,22,chaco,2018,20,dengue,11,mayores de 65 anos,2,general belgrano,chaco,570,22049
general belgrano,22,chaco,2018,21,dengue,1,posneonato 29 hasta 365 dias,1,general belgrano,chaco,571,22049
general belgrano,22,chaco,2018,21,dengue,5,de 10 a 14 anos,1,general belgrano,chaco,572,22049
general belgrano,22,chaco,2018,21,dengue,6,de 15 a 19 anos,2,general belgrano,chaco,573,22049
general belgrano,22,chaco,2018,21,dengue,7,de 20 a 24 anos,4,general belgrano,chaco,574,22049
general belgrano,22,chaco,2018,21,dengue,8,de 25 a 34 anos,1,general belgrano,chaco,575,22049
general belgrano,22,chaco,2018,21,dengue,9,de 35 a 44 anos,5,general belgrano,chaco,576,22049
general belgrano,22,chaco,2018,21,dengue,10,de 45 a 65 anos,1,general belgrano,chaco,577,22049
general belgrano,22,chaco,2018,21,dengue,11,mayores de 65 anos,2,general belgrano,chaco,578,22049
general belgrano,22,chaco,2018,21,dengue,11,mayores de 65 anos,2,general belgrano,chaco,579,22049
general belgrano,22,chaco,2018,22,dengue,5,de 10 a 14 anos,1,general belgrano,chaco,580,22049
general belgrano,22,chaco,2018,22,dengue,7,de 20 a 24 anos,1,general belgrano,chaco,581,22049
general belgrano,22,chaco,2018,22,dengue,9,de 35 a 44 anos,1,general belgrano,chaco,582,22049
general belgrano,22,chaco,2018,22,dengue,10,de 45 a 65 anos,1,general belgrano,chaco,583,22049
general belgrano,22,chaco,2018,22,dengue,11,mayores de 65 anos,1,general belgrano,chaco,584,22049
general belgrano,22,chaco,2018,23,dengue,6,de 15 a 19 anos,2,general belgrano,chaco,585,22049
general belgrano,22,chaco,2018,23,dengue,7,de 20 a 24 anos,2,general belgrano,chaco,586,22049
general belgrano,22,chaco,2018,23,dengue,8,de 25 a 34 anos,4,general belgrano,chaco,587,22049
general belgrano,22,chaco,2018,23,dengue,9,de 35 a 44 anos,1,general belgrano,chaco,588,22049
general belgrano,22,chaco,2018,23,dengue,10,de 45 a 65 anos,1,general belgrano,chaco,589,22049
general belgrano,22,chaco,2018,23,dengue,11,mayores de 65 anos,1,general belgrano,chaco,590,22049
misiones capital,54,misiones,2018,2,dengue,9,de 35 a 44 anos,1,misiones capital,misiones,591,54028
misiones capital,54,misiones,2018,8,dengue,9,de 35 a 44 anos,1,misiones capital,misiones,592,54028
misiones capital,54,misiones,2018,8,dengue,10,de 45 a 65 anos,1,misiones capital,misiones,593,54028
misiones capital,54,misiones,2018,10,dengue,7,de 20 a 24 anos,1,misiones capital,misiones,594,54028
misiones capital,54,misiones,2018,15,dengue,6,de 15 a 19 anos,1,misiones capital,misiones,595,54028
misiones capital,54,misiones,2018,15,dengue,11,mayores de 65 anos,1,misiones capital,misiones,596,54028
misiones capital,54,misiones,2018,16,dengue,9,de 35 a 44 anos,1,misiones capital,misiones,597,54028
misiones capital,54,misiones,2018,17,dengue,10,de 45 a 65 anos,1,misiones capital,misiones,598,54028
misiones capital,54,misiones,2018,18,dengue,9,de 35 a 44 anos,1,misiones capital,misiones,599,54028
misiones capital,54,misiones,2018,18,dengue,10,de 45 a 65 anos,1,misiones capital,misiones,600,54028
misiones capital,54,misiones,2018,19,dengue,5,de 10 a 14 anos,1,misiones capital,misiones,601,54028
misiones capital,54,misiones,2018,19,dengue,8,de 25 a 34 anos,1,misiones capital,misiones,602,54028
misiones capital,54,misiones,2018,19,dengue,9,de 35 a 44 anos,2,misiones capital,misiones,603,54028
misiones capital,54,misiones,2018,19,dengue,10,de 45 a 65 anos,1,misiones capital,misiones,604,54028
misiones capital,54,misiones,2018,19,dengue,11,mayores de 65 anos,5,misiones capital,misiones,605,54028
misiones capital,54,misiones,2018,20,dengue,7,de 20 a 24 anos,3,misiones capital,misiones,606,54028
misiones capital,54,misiones,2018,20,dengue,9,de 35 a 44 anos,2,misiones capital,misiones,607,54028
misiones capital,54,misiones,2018,20,dengue,11,mayores de 65 anos,2,misiones capital,misiones,608,54028
misiones capital,54,misiones,2018,21,dengue,11,mayores de 65 anos,1,misiones capital,misiones,609,54028
misiones capital,54,misiones,2018,22,dengue,8,de 25 a 34 anos,1,misiones capital,misiones,610,54028
misiones capital,54,misiones,2018,22,dengue,9,de 35 a 44 anos,1,misiones capital,misiones,611,54028
misiones capital,54,misiones,2018,23,dengue,6,de 15 a 19 anos,1,misiones capital,misiones,612,54028
misiones capital,54,misiones,2018,23,dengue,9,de 35 a 44 anos,1,misiones capital,misiones,613,54028
misiones capital,54,misiones,2018,23,dengue,11,mayores de 65 anos,1,misiones capital,misiones,614,54028
misiones capital,54,misiones,2018,26,dengue,8,de 25 a 34 anos,2,misiones capital,misiones,615,54028
misiones capital,54,misiones,2018,26,dengue,10,de 45 a 65 anos,1,misiones capital,misiones,616,54028
misiones capital,54,misiones,2018,46,dengue,10,de 45 a 65 anos,1,misiones capital,misiones,617,54028
misiones capital,54,misiones,2018,49,dengue,8,de 25 a 34 anos,1,misiones capital,misiones,618,54028
misiones capital,54,misiones,2018,49,dengue,11,mayores de 65 anos,2,misiones capital,misiones,619,54028
concepcion,18,corrientes,2018,19,dengue,11,mayores de 65 anos,1,concepcion,corrientes,620,18028
iguazu,54,misiones,2018,11,dengue,6,de 15 a 19 anos,1,iguazu,misiones,621,54063
iguazu,54,misiones,2018,13,dengue,5,de 10 a 14 anos,1,iguazu,misiones,622,54063
iguazu,54,misiones,2018,13,dengue,11,mayores de 65 anos,1,iguazu,misiones,623,54063
iguazu,54,misiones,2018,14,dengue,10,de 45 a 65 anos,2,iguazu,misiones,624,54063
iguazu,54,misiones,2018,14,dengue,11,mayores de 65 anos,1,iguazu,misiones,625,54063
iguazu,54,misiones,2018,17,dengue,7,de 20 a 24 anos,1,iguazu,misiones,626,54063
iguazu,54,misiones,2018,17,dengue,10,de 45 a 65 anos,1,iguazu,misiones,627,54063
iguazu,54,misiones,2018,17,dengue,11,mayores de 65 anos,1,iguazu,misiones,628,54063
iguazu,54,misiones,2018,18,dengue,10,de 45 a 65 anos,1,iguazu,misiones,629,54063
iguazu,54,misiones,2018,19,dengue,6,de 15 a 19 anos,1,iguazu,misiones,630,54063
iguazu,54,misiones,2018,19,dengue,11,mayores de 65 anos,1,iguazu,misiones,631,54063
iguazu,54,misiones,2018,21,dengue,7,de 20 a 24 anos,1,iguazu,misiones,632,54063
iguazu,54,misiones,2018,21,dengue,8,de 25 a 34 anos,1,iguazu,misiones,633,54063
libertador general san martin,54,san luis,2018,10,dengue,7,de 20 a 24 anos,1,libertador general san martin,misiones,634,74063
libertador general san martin,54,san luis,2018,11,dengue,10,de 45 a 65 anos,2,libertador general san martin,misiones,635,74063
libertador general san martin,54,san luis,2018,11,dengue,11,mayores de 65 anos,1,libertador general san martin,misiones,636,74063
libertador general san martin,54,san luis,2018,12,dengue,4,de 5 a 9 anos,1,libertador general san martin,misiones,637,74063
libertador general san martin,54,san luis,2018,12,dengue,6,de 15 a 19 anos,1,libertador general san martin,misiones,638,74063
libertador general san martin,54,san luis,2018,12,dengue,7,de 20 a 24 anos,2,libertador general san martin,misiones,639,74063
libertador general san martin,54,san luis,2018,12,dengue,10,de 45 a 65 anos,2,libertador general san martin,misiones,640,74063
libertador general san martin,54,san luis,2018,13,dengue,7,de 20 a 24 anos,1,libertador general san martin,misiones,641,74063
libertador general san martin,54,san luis,2018,13,dengue,9,de 35 a 44 anos,2,libertador general san martin,misiones,642,74063
libertador general san martin,54,san luis,2018,14,dengue,4,de 5 a 9 anos,1,libertador general san martin,misiones,643,74063
libertador general san martin,54,san luis,2018,14,dengue,5,de 10 a 14 anos,1,libertador general san martin,misiones,644,74063
libertador general san martin,54,san luis,2018,14,dengue,7,de 20 a 24 anos,3,libertador general san martin,misiones,645,74063
libertador general san martin,54,san luis,2018,14,dengue,9,de 35 a 44 anos,1,libertador general san martin,misiones,646,74063
libertador general san martin,54,san luis,2018,14,dengue,11,mayores de 65 anos,1,libertador general san martin,misiones,647,74063
libertador general san martin,54,san luis,2018,15,dengue,6,de 15 a 19 anos,1,libertador general san martin,misiones,648,74063
libertador general san martin,54,san luis,2018,15,dengue,7,de 20 a 24 anos,1,libertador general san martin,misiones,649,74063
libertador general san martin,54,san luis,2018,15,dengue,9,de 35 a 44 anos,1,libertador general san martin,misiones,650,74063
libertador general san martin,54,san luis,2018,15,dengue,11,mayores de 65 anos,1,libertador general san martin,misiones,651,74063
libertador general san martin,54,san luis,2018,16,dengue,7,de 20 a 24 anos,2,libertador general san martin,misiones,652,74063
libertador general san martin,54,san luis,2018,16,dengue,10,de 45 a 65 anos,1,libertador general san martin,misiones,653,74063
libertador general san martin,54,san luis,2018,16,dengue,11,mayores de 65 anos,2,libertador general san martin,misiones,654,74063
libertador general san martin,54,san luis,2018,17,dengue,5,de 10 a 14 anos,1,libertador general san martin,misiones,655,74063
libertador general san martin,54,san luis,2018,17,dengue,6,de 15 a 19 anos,2,libertador general san martin,misiones,656,74063
libertador general san martin,54,san luis,2018,17,dengue,7,de 20 a 24 anos,4,libertador general san martin,misiones,657,74063
libertador general san martin,54,san luis,2018,17,dengue,9,de 35 a 44 anos,3,libertador general san martin,misiones,658,74063
libertador general san martin,54,san luis,2018,17,dengue,10,de 45 a 65 anos,3,libertador general san martin,misiones,659,74063
libertador general san martin,54,san luis,2018,17,dengue,11,mayores de 65 anos,2,libertador general san martin,misiones,660,74063
libertador general san martin,54,san luis,2018,17,dengue,11,mayores de 65 anos,2,libertador general san martin,misiones,661,74063
libertador general san martin,54,san luis,2018,18,dengue,5,de 10 a 14 anos,2,libertador general san martin,misiones,662,74063
libertador general san martin,54,san luis,2018,18,dengue,6,de 15 a 19 anos,1,libertador general san martin,misiones,663,74063
libertador general san martin,54,san luis,2018,18,dengue,7,de 20 a 24 anos,2,libertador general san martin,misiones,664,74063
libertador general san martin,54,san luis,2018,18,dengue,8,de 25 a 34 anos,1,libertador general san martin,misiones,665,74063
libertador general san martin,54,san luis,2018,18,dengue,9,de 35 a 44 anos,3,libertador general san martin,misiones,666,74063
libertador general san martin,54,san luis,2018,18,dengue,10,de 45 a 65 anos,1,libertador general san martin,misiones,667,74063
libertador general san martin,54,san luis,2018,18,dengue,11,mayores de 65 anos,3,libertador general san martin,misiones,668,74063
libertador general san martin,54,san luis,2018,18,dengue,11,mayores de 65 anos,2,libertador general san martin,misiones,669,74063
libertador general san martin,54,san luis,2018,19,dengue,7,de 20 a 24 anos,3,libertador general san martin,misiones,670,74063
libertador general san martin,54,san luis,2018,19,dengue,8,de 25 a 34 anos,4,libertador general san martin,misiones,671,74063
libertador general san martin,54,san luis,2018,19,dengue,9,de 35 a 44 anos,1,libertador general san martin,misiones,672,74063
libertador general san martin,54,san luis,2018,19,dengue,10,de 45 a 65 anos,3,libertador general san martin,misiones,673,74063
libertador general san martin,54,san luis,2018,19,dengue,11,mayores de 65 anos,5,libertador general san martin,misiones,674,74063
libertador general san martin,54,san luis,2018,19,dengue,11,mayores de 65 anos,1,libertador general san martin,misiones,675,74063
libertador general san martin,54,san luis,2018,20,dengue,6,de 15 a 19 anos,2,libertador general san martin,misiones,676,74063
libertador general san martin,54,san luis,2018,20,dengue,7,de 20 a 24 anos,1,libertador general san martin,misiones,677,74063
libertador general san martin,54,san luis,2018,20,dengue,8,de 25 a 34 anos,2,libertador general san martin,misiones,678,74063
libertador general san martin,54,san luis,2018,20,dengue,9,de 35 a 44 anos,3,libertador general san martin,misiones,679,74063
libertador general san martin,54,san luis,2018,20,dengue,11,mayores de 65 anos,2,libertador general san martin,misiones,680,74063
libertador general san martin,54,san luis,2018,20,dengue,11,mayores de 65 anos,1,libertador general san martin,misiones,681,74063
libertador general san martin,54,san luis,2018,21,dengue,6,de 15 a 19 anos,1,libertador general san martin,misiones,682,74063
libertador general san martin,54,san luis,2018,21,dengue,7,de 20 a 24 anos,1,libertador general san martin,misiones,683,74063
libertador general san martin,54,san luis,2018,21,dengue,8,de 25 a 34 anos,2,libertador general san martin,misiones,684,74063
libertador general san martin,54,san luis,2018,21,dengue,10,de 45 a 65 anos,1,libertador general san martin,misiones,685,74063
libertador general san martin,54,san luis,2018,21,dengue,11,mayores de 65 anos,1,libertador general san martin,misiones,686,74063
libertador general san martin,54,san luis,2018,22,dengue,10,de 45 a 65 anos,1,libertador general san martin,misiones,687,74063
libertador general san martin,54,san luis,2018,22,dengue,11,mayores de 65 anos,2,libertador general san martin,misiones,688,74063
libertador general san martin,54,san luis,2018,23,dengue,6,de 15 a 19 anos,1,libertador general san martin,misiones,689,74063
libertador general san martin,54,san luis,2018,23,dengue,7,de 20 a 24 anos,1,libertador general san martin,misiones,690,74063
libertador general san martin,54,san luis,2018,26,dengue,5,de 10 a 14 anos,1,libertador general san martin,misiones,691,74063
libertador general san martin,54,san luis,2018,26,dengue,10,de 45 a 65 anos,1,libertador general san martin,misiones,692,74063
montecarlo,54,misiones,2018,20,dengue,10,de 45 a 65 anos,1,montecarlo,misiones,693,54084
san ignacio,54,misiones,2018,22,dengue,10,de 45 a 65 anos,1,san ignacio,misiones,694,54098
colon,14,cordoba,2018,12,dengue,9,de 35 a 44 anos,1,colon,cordoba,695,14021
salta capital,66,salta,2018,20,dengue,11,mayores de 65 anos,1,salta capital,salta,696,66028
salta capital,66,salta,2018,23,dengue,10,de 45 a 65 anos,1,salta capital,salta,697,66028
general guemes,22,chaco,2018,15,dengue,7,de 20 a 24 anos,1,general guemes,chaco,698,22063
